nohup: 忽略输入
{'Budget_proportion': 0.5,
 'bce_loss_nita': 1,
 'device': 'cuda:0',
 'model_name': 'LR',
 'model_save_path': './save/model_dict/LR_w_var.pth',
 'multi_gpu': False,
 'predictor_batch_size': 200,
 'predictor_epoch_num': 100,
 'predictor_learning_rate': 0.0001,
 'pretrained': False,
 'pretrained_model_path': 'None',
 'save_model': True,
 'var_loss_lambda': 0}
Start Train...
Epoch:|Accuracy: 0.858 | Recall: 0.069 | Precision: 0.157| RMSE: 0.3773| AUC: 0.5116 | logloss_mean: 0.4671787432783726
Epoch:|Accuracy: 0.88 | Recall: 0.08 | Precision: 0.312| RMSE: 0.3463| AUC: 0.5292 | logloss_mean: 0.3129218541158056
Epoch:|Accuracy: 0.881 | Recall: 0.077 | Precision: 0.316| RMSE: 0.3451| AUC: 0.5281 | logloss_mean: 0.31188571302997836
Epoch:|Accuracy: 0.882 | Recall: 0.068 | Precision: 0.322| RMSE: 0.3428| AUC: 0.5251 | logloss_mean: 0.31186145392147085
Epoch:|Accuracy: 0.884 | Recall: 0.064 | Precision: 0.333| RMSE: 0.3411| AUC: 0.524 | logloss_mean: 0.3130931314261793
Epoch:|Accuracy: 0.875 | Recall: 0.115 | Precision: 0.306| RMSE: 0.354| AUC: 0.5413 | logloss_mean: 0.3111486507091418
Epoch:|Accuracy: 0.873 | Recall: 0.123 | Precision: 0.3| RMSE: 0.3568| AUC: 0.5439 | logloss_mean: 0.3100814361360322
Epoch:|Accuracy: 0.875 | Recall: 0.113 | Precision: 0.309| RMSE: 0.3531| AUC: 0.541 | logloss_mean: 0.3108207964636747
Epoch:|Accuracy: 0.872 | Recall: 0.127 | Precision: 0.301| RMSE: 0.3573| AUC: 0.5453 | logloss_mean: 0.3119276225820039
Epoch:|Accuracy: 0.876 | Recall: 0.111 | Precision: 0.309| RMSE: 0.3527| AUC: 0.5405 | logloss_mean: 0.3109595018068274
Epoch:|Accuracy: 0.882 | Recall: 0.074 | Precision: 0.325| RMSE: 0.3436| AUC: 0.5275 | logloss_mean: 0.3121691304032953
Epoch:|Accuracy: 0.882 | Recall: 0.072 | Precision: 0.324| RMSE: 0.3434| AUC: 0.5269 | logloss_mean: 0.30986673247466967
Epoch:|Accuracy: 0.88 | Recall: 0.085 | Precision: 0.313| RMSE: 0.3469| AUC: 0.5309 | logloss_mean: 0.3123164238064613
Epoch:|Accuracy: 0.879 | Recall: 0.085 | Precision: 0.308| RMSE: 0.3478| AUC: 0.5309 | logloss_mean: 0.3109900193668685
Epoch:|Accuracy: 0.884 | Recall: 0.063 | Precision: 0.332| RMSE: 0.3411| AUC: 0.5236 | logloss_mean: 0.3101479115272031
Epoch:|Accuracy: 0.88 | Recall: 0.081 | Precision: 0.314| RMSE: 0.3461| AUC: 0.5296 | logloss_mean: 0.3099354288350899
Epoch:|Accuracy: 0.882 | Recall: 0.073 | Precision: 0.325| RMSE: 0.3435| AUC: 0.5272 | logloss_mean: 0.31042223628067855
Epoch:|Accuracy: 0.883 | Recall: 0.07 | Precision: 0.327| RMSE: 0.3427| AUC: 0.526 | logloss_mean: 0.3093419376652218
Epoch:|Accuracy: 0.878 | Recall: 0.091 | Precision: 0.306| RMSE: 0.3491| AUC: 0.5327 | logloss_mean: 0.3116201332508071
Epoch:|Accuracy: 0.88 | Recall: 0.082 | Precision: 0.314| RMSE: 0.3464| AUC: 0.5301 | logloss_mean: 0.3088954384936002
Epoch:|Accuracy: 0.877 | Recall: 0.099 | Precision: 0.307| RMSE: 0.3507| AUC: 0.5358 | logloss_mean: 0.3089350197391892
Epoch:|Accuracy: 0.882 | Recall: 0.076 | Precision: 0.324| RMSE: 0.3441| AUC: 0.5282 | logloss_mean: 0.30912394488899453
Epoch:|Accuracy: 0.865 | Recall: 0.185 | Precision: 0.308| RMSE: 0.3671| AUC: 0.5671 | logloss_mean: 0.30998605934595597
Epoch:|Accuracy: 0.881 | Recall: 0.078 | Precision: 0.319| RMSE: 0.345| AUC: 0.5286 | logloss_mean: 0.309501617712882
Epoch:|Accuracy: 0.879 | Recall: 0.085 | Precision: 0.31| RMSE: 0.3475| AUC: 0.5308 | logloss_mean: 0.30945522354427474
Epoch:|Accuracy: 0.876 | Recall: 0.108 | Precision: 0.306| RMSE: 0.3527| AUC: 0.539 | logloss_mean: 0.3083887946005296
Epoch:|Accuracy: 0.878 | Recall: 0.091 | Precision: 0.309| RMSE: 0.3488| AUC: 0.5331 | logloss_mean: 0.3088713876577546
Epoch:|Accuracy: 0.876 | Recall: 0.112 | Precision: 0.309| RMSE: 0.3528| AUC: 0.5408 | logloss_mean: 0.3088377420293185
Epoch:|Accuracy: 0.883 | Recall: 0.07 | Precision: 0.333| RMSE: 0.3421| AUC: 0.5262 | logloss_mean: 0.30938677044892776
Epoch:|Accuracy: 0.88 | Recall: 0.085 | Precision: 0.317| RMSE: 0.3466| AUC: 0.5313 | logloss_mean: 0.30923002808201083
Epoch:|Accuracy: 0.881 | Recall: 0.078 | Precision: 0.324| RMSE: 0.3444| AUC: 0.529 | logloss_mean: 0.30775937928085767
Epoch:|Accuracy: 0.873 | Recall: 0.13 | Precision: 0.309| RMSE: 0.3563| AUC: 0.547 | logloss_mean: 0.30751074069333306
Epoch:|Accuracy: 0.878 | Recall: 0.092 | Precision: 0.311| RMSE: 0.3487| AUC: 0.5336 | logloss_mean: 0.30925658828063496
Epoch:|Accuracy: 0.881 | Recall: 0.081 | Precision: 0.319| RMSE: 0.3455| AUC: 0.5298 | logloss_mean: 0.30879056010648465
Epoch:|Accuracy: 0.873 | Recall: 0.131 | Precision: 0.312| RMSE: 0.3557| AUC: 0.5477 | logloss_mean: 0.3081522423014479
Epoch:|Accuracy: 0.877 | Recall: 0.101 | Precision: 0.313| RMSE: 0.3502| AUC: 0.537 | logloss_mean: 0.30775143133783806
Epoch:|Accuracy: 0.88 | Recall: 0.082 | Precision: 0.317| RMSE: 0.346| AUC: 0.5301 | logloss_mean: 0.3065478576582323
Epoch:|Accuracy: 0.878 | Recall: 0.098 | Precision: 0.312| RMSE: 0.3496| AUC: 0.5356 | logloss_mean: 0.30789120544145987
Epoch:|Accuracy: 0.88 | Recall: 0.083 | Precision: 0.319| RMSE: 0.346| AUC: 0.5307 | logloss_mean: 0.30714258151942664
Epoch:|Accuracy: 0.875 | Recall: 0.118 | Precision: 0.311| RMSE: 0.3535| AUC: 0.5429 | logloss_mean: 0.3085000888055679
Epoch:|Accuracy: 0.88 | Recall: 0.087 | Precision: 0.321| RMSE: 0.3463| AUC: 0.5322 | logloss_mean: 0.30687058548831825
Epoch:|Accuracy: 0.88 | Recall: 0.09 | Precision: 0.321| RMSE: 0.3469| AUC: 0.5333 | logloss_mean: 0.30742040508001756
Epoch:|Accuracy: 0.88 | Recall: 0.085 | Precision: 0.317| RMSE: 0.3466| AUC: 0.5313 | logloss_mean: 0.30549389315606323
Epoch:|Accuracy: 0.881 | Recall: 0.082 | Precision: 0.32| RMSE: 0.3456| AUC: 0.5303 | logloss_mean: 0.30833072052563276
Epoch:|Accuracy: 0.879 | Recall: 0.091 | Precision: 0.314| RMSE: 0.3481| AUC: 0.5333 | logloss_mean: 0.3071682305952299
Epoch:|Accuracy: 0.883 | Recall: 0.069 | Precision: 0.333| RMSE: 0.342| AUC: 0.5262 | logloss_mean: 0.30791186761942885
Epoch:|Accuracy: 0.881 | Recall: 0.081 | Precision: 0.325| RMSE: 0.3448| AUC: 0.5302 | logloss_mean: 0.306736347419255
Epoch:|Accuracy: 0.883 | Recall: 0.068 | Precision: 0.326| RMSE: 0.3426| AUC: 0.5255 | logloss_mean: 0.3052307541473109
Training Finish
best model performance, AUC: 0.5671 | logloss: 0.3052307541473109
